pdb_id,pdb_class
3ch9,protease
3chc,protease
3chd,protease
3che,protease
3chf,protease
3chg,transport/binding
3cho,protease
3chp,protease
3chq,protease
3chr,protease
3chs,protease
3cib,protease
3cic,protease
3cid,protease
3cii,immune/signaling
3cj3,protease
3cj5,protease
3cjf,kinase
3cjo,other
3ck7,transport/binding
3ck8,transport/binding
3ckb,transport/binding
3cke,transferase
3ckp,protease
3ckr,protease
3ckt,protease
3ckz,hydrolase
3cl0,hydrolase
3cl2,hydrolase
3clp,other
3cm2,protease
3cm7,protease
3cn0,nuclear receptor
3co9,transferase
3coh,kinase
3coj,ligase
3cow,ligase
3cp9,kinase
3cpb,kinase
3cpc,kinase
3cqu,kinase
3cqw,kinase
3cr4,transport/binding
3cr5,transport/binding
3cs7,protease
3cs8,nuclear receptor
3csl,transport/binding
3cso,transferase
3cth,kinase
3ctj,kinase
3ctq,kinase
3ctt,hydrolase
3cvk,transferase
3cwe,hydrolase
3cwj,transferase
3cwk,nuclear receptor
3cx9,transport/binding
3cy2,kinase
3cyu,lyase
3cyw,protease
3cyy,transport/binding
3cyz,transport/binding
3cz1,transport/binding
3czv,lyase
3d04,lyase
3d0b,immune/signaling
3d0e,kinase
3d14,kinase
3d1e,transferase
3d1f,transferase
3d1g,transferase
3d1v,transferase
3d1x,protease
3d1y,protease
3d1z,hydrolase
3d20,protease
3d25,immune/signaling
3d27,protease
3d28,transferase
3d2e,immune/signaling
3d2r,kinase
3d2t,nuclear receptor
3d32,nuclear receptor
3d3p,hydrolase
3d3x,hydrolase
3d4f,hydrolase
3d4l,protease
3d4q,kinase
3d4y,hydrolase
3d50,hydrolase
3d51,hydrolase
3d52,nuclear receptor
3d5m,transferase
3d62,protease
3d67,protease
3d6o,hydrolase
3d6p,hydrolase
3d78,transport/binding
3d7b,hydrolase
3d7d,protease
3d7f,protease
3d7g,protease
3d7h,protease
3d7k,lyase
3d7z,kinase
3d83,kinase
3d8w,lyase
3d8y,hydrolase
3d8z,hydrolase
3d91,protease
3d94,kinase
3d9k,transferase
3d9l,transferase
3d9m,transferase
3d9n,transferase
3d9o,transferase
3d9p,transferase
3d9v,kinase
3d9z,lyase
3da6,kinase
3da9,protease
3dab,other
3daj,kinase
3daz,lyase
3db6,kinase
3db8,kinase
3dbd,kinase
3dbs,kinase
3dbu,lyase
3dc2,oxidoreductase
3dc3,lyase
3dcc,lyase
3dcq,transport/binding
3dcr,protease
3dcs,lyase
3dct,nuclear receptor
3dcv,kinase
3dcw,lyase
3dd8,lyase
3dda,protease
3ddb,protease
3ddf,hydrolase
3ddg,hydrolase
3ddp,kinase
3ddq,kinase
3ddu,protease
3deh,protease
3dei,protease
3dej,protease
3dek,protease
3dg8,oxidoreductase
3dga,oxidoreductase
3dgl,other
3dgn,transport/binding
3dgo,transport/binding
3dgq,transferase
3dhk,protease
3di6,transferase
3diw,immune/signaling
3djf,transferase
3djk,protease
3djo,hydrolase
3djp,hydrolase
3djq,hydrolase
3djv,hydrolase
3dk1,protease
3dkf,kinase
3dkg,kinase
3dkj,transferase
3dln,immune/signaling
3dm6,protease
3dnd,kinase
3dne,kinase
3dng,protease
3dnj,protease
3dnt,transferase
3dog,kinase
3dow,nuclear receptor
3doy,lyase
3doz,lyase
3dp0,lyase
3dp1,lyase
3dp2,lyase
3dp3,lyase
3dp4,immune/signaling
3dp9,hydrolase
3dpd,kinase
3dpe,protease
3dpf,protease
3dpk,kinase
3dpo,transport/binding
3drf,transport/binding
3drg,transport/binding
3dri,transport/binding
3drp,transferase
3drr,transferase
3drs,transferase
3ds0,immune/signaling
3ds1,immune/signaling
3ds3,immune/signaling
3ds4,immune/signaling
3ds6,kinase
3ds9,protease
3dst,transferase
3dsu,transferase
3dsz,transport/binding
3dt1,kinase
3dtc,kinase
3du8,kinase
3dux,protease
3duy,protease
3dv1,protease
3dv5,protease
3dvp,immune/signaling
3dx0,nuclear receptor
3dx3,nuclear receptor
3dx4,nuclear receptor
3dxh,hydrolase
3dxj,transferase
3dxk,immune/signaling
3dxm,immune/signaling
3dy6,nuclear receptor
3dya,transferase
3dyo,hydrolase
3dz2,lyase
3dz4,lyase
3dz5,lyase
3dz6,lyase
3dzt,transport/binding
3e01,transferase
3e0p,protease
3e0q,transferase
3e12,transferase
3e16,protease
3e1r,transport/binding
3e2m,other
3e37,transferase
3e3b,kinase
3e3c,transport/binding
3e3u,hydrolase
3e4a,protease
3e51,transferase
3e5u,other
3e62,kinase
3e63,kinase
3e64,kinase
3e6k,hydrolase
3e6v,hydrolase
3e6y,immune/signaling
3e73,immune/signaling
3e7a,protease
3e7b,hydrolase
3e7o,kinase
3e81,transferase
3e85,other
3e8n,kinase
3e8r,protease
3e8u,immune/signaling
3e90,protease
3e9b,hydrolase
3e9h,ligase
3e9i,ligase
3eax,hydrolase
3eb1,hydrolase
3ebb,immune/signaling
3ebh,protease
3ebi,protease
3ebl,hydrolase
3ebo,kinase
3ecn,hydrolase
3ed0,lyase
3ee2,transferase
3eeb,protease
3efj,kinase
3efk,kinase
3efr,ligase
3efs,ligase
3eft,lyase
3efw,kinase
3eg6,other
3egk,protease
3ehn,transport/binding
3eht,GPCR
3ehw,hydrolase
3ehx,protease
3eid,kinase
3eig,oxidoreductase
3eio,protease
3ej1,kinase
3ej5,hydrolase
3ejp,nuclear receptor
3ejq,nuclear receptor
3ejs,nuclear receptor
3ejt,nuclear receptor
3eju,nuclear receptor
3eka,lyase
3ekn,kinase
3eko,immune/signaling
3ekp,protease
3ekq,protease
3ekr,immune/signaling
3eks,other
3ekt,protease
3ekv,protease
3ekw,protease
3ekx,protease
3eky,protease
3el0,protease
3el1,protease
3el4,protease
3el5,protease
3el7,kinase
3el8,kinase
3el9,protease
3elc,transferase
3elj,kinase
3elm,protease
3emg,kinase
3emh,other
3eml,GPCR
3ens,protease
3eoc,kinase
3eor,transferase
3eos,transferase
3eou,transferase
3eov,isomerase
3eq7,protease
3eq8,protease
3eq9,protease
3eqb,kinase
3eql,transferase
3eqr,kinase
3eqs,ligase
3eqy,other
3er3,protease
3er5,protease
3erd,nuclear receptor
3erk,kinase
3ern,transferase
3ert,nuclear receptor
3ery,immune/signaling
3esj,transferase
3ess,transferase
3et7,kinase
3eta,kinase
3eu5,transferase
3eu7,other
3evf,protease
3ew2,other
3ewc,hydrolase
3ewh,kinase
3ewj,protease
3ewu,transferase
3ewz,transferase
3ex2,transferase
3ex3,transferase
3ex6,transferase
3exe,oxidoreductase
3exf,oxidoreductase
3exh,oxidoreductase
3exo,protease
3eyd,protease
3eyf,immune/signaling
3eyg,kinase
3eyh,kinase
3eyl,protease
3eys,immune/signaling
3eyu,immune/signaling
3ezr,kinase
3ezv,kinase
3f07,hydrolase
3f0r,hydrolase
3f15,protease
3f16,protease
3f18,protease
3f19,protease
3f1a,protease
3f2a,kinase
3f33,transport/binding
3f34,transport/binding
3f35,transport/binding
3f36,transport/binding
3f37,transport/binding
3f38,transport/binding
3f39,transport/binding
3f3t,kinase
3f3u,kinase
3f3v,kinase
3f3w,kinase
3f48,transport/binding
3f5j,hydrolase
3f5k,hydrolase
3f5l,hydrolase
3f5p,kinase
3f66,kinase
3f68,protease
3f69,kinase
3f6e,lyase
3f6g,transferase
3f6h,transferase
3f70,other
3f78,other
3f7b,lyase
3f7g,other
3f7h,other
3f7i,other
3f7u,lyase
3f7z,kinase
3f81,hydrolase
3f82,kinase
3f88,kinase
3f8c,other
3f8e,lyase
3f8f,other
3f8s,protease
3f8w,transferase
3f9n,kinase
3f9w,transferase
3f9y,transferase
3fa3,isomerase
3faa,kinase
3fal,immune/signaling
3fas,other
3fat,other
3fbr,other
3fc1,kinase
3fc2,kinase
3fc8,transport/binding
3fcb,transport/binding
3fcf,hydrolase
3fci,hydrolase
3fck,hydrolase
3fcl,hydrolase
3fdm,other
3fdn,kinase
3fdt,other
3fed,protease
3fee,protease
3feg,kinase
3fei,nuclear receptor
3fej,nuclear receptor
3ff3,protease
3ff6,ligase
3ffg,protease
3ffp,lyase
3fgc,oxidoreductase
3fh5,protease
3fh7,protease
3fh8,protease
3fhb,transferase
3fhe,protease
3fhr,kinase
3fi2,kinase
3fi3,kinase
3fj7,other
3fjg,transport/binding
3fjz,transferase
3fkt,protease
3fkv,hydrolase
3fl5,kinase
3fl8,oxidoreductase
3fl9,oxidoreductase
3fmq,protease
3fmr,protease
3fmz,transport/binding
3fn0,immune/signaling
3fnm,protease
3fnu,protease
3fpd,transferase
3fpm,kinase
3fq7,isomerase
3fqa,isomerase
3fqe,kinase
3fqh,kinase
3fqk,transferase
3fql,transferase
3fqs,kinase
3fr2,transport/binding
3fr4,transport/binding
3fr5,transport/binding
3frg,protease
3frz,protease
3fsj,lyase
3fsm,protease
3ft2,immune/signaling
3ft3,immune/signaling
3ft4,immune/signaling
3ft5,immune/signaling
3ft8,immune/signaling
3fts,protease
3ftu,protease
3ftv,protease
3ftw,protease
3fty,protease
3ftz,protease
3fu0,protease
3fu3,protease
3fu5,protease
3fu6,protease
3fud,protease
3fue,protease
3fuf,protease
3fuh,protease
3fui,protease
3fuj,protease
3fuk,protease
3ful,protease
3fum,protease
3fun,protease
3fup,kinase
3fuz,other
3fv3,protease
3fv7,hydrolase
3fv8,kinase
3fvg,other
3fvk,other
3fvl,protease
3fvn,other
3fw3,lyase
3fw4,transport/binding
3fwv,immune/signaling
3fx6,protease
3fxb,transport/binding
3fxv,nuclear receptor
3fxw,kinase
3fyj,kinase
3fyk,kinase
3fyz,hydrolase
3fz1,kinase
3fzc,hydrolase
3fzn,lyase
3fzr,kinase
3fzs,kinase
3fzt,kinase
3fzy,protease
3g08,immune/signaling
3g0b,protease
3g0c,protease
3g0d,protease
3g0e,kinase
3g0f,kinase
3g0g,protease
3g0i,hydrolase
3g15,kinase
3g19,protease
3g1d,lyase
3g1m,other
3g1v,lyase
3g2h,transferase
3g2i,transferase
3g2j,transferase
3g2k,transferase
3g2l,transferase
3g2s,transport/binding
3g2t,transport/binding
3g2u,transport/binding
3g2v,transport/binding
3g2w,transport/binding
3g2y,protease
3g30,protease
3g32,protease
3g34,protease
3g35,protease
3g3d,transferase
3g3m,transferase
3g3n,hydrolase
3g3r,kinase
3g42,protease
3g45,hydrolase
3g4f,transferase
3g4g,hydrolase
3g4i,hydrolase
3g4k,hydrolase
3g4l,hydrolase
3g58,hydrolase
3g5d,kinase
3g5k,hydrolase
3g5v,immune/signaling
3g5y,immune/signaling
3g6g,kinase
3g6h,kinase
3g6m,protease
3g6z,protease
3g70,protease
3g72,protease
3g76,protease
3g7l,other
3g86,protease
3g8e,transferase
3g8i,nuclear receptor
3g8o,nuclear receptor
3g90,kinase
3g9e,nuclear receptor
3g9l,kinase
3g9n,kinase
3ga5,transport/binding
3gb2,kinase
3gba,other
3gbe,transferase
3gbq,other
3gc4,transferase
3gc7,kinase
3gcp,kinase
3gcq,kinase
3gcu,kinase
3gcv,kinase
3gds,protease
3gdt,lyase
3gen,kinase
3gf2,other
3gfe,kinase
3gfw,kinase
3ggc,transferase
3ggu,protease
3ggv,protease
3ggw,immune/signaling
3ghe,immune/signaling
3gi4,protease
3gi5,protease
3gi6,protease
3gjd,transport/binding
3gjq,protease
3gjs,protease
3gjt,protease
3gjw,transferase
3gk1,transport/binding
3gk2,transport/binding
3gk4,transport/binding
3gkz,immune/signaling
3gl6,oxidoreductase
3gm0,immune/signaling
3gn7,transferase
3gnv,protease
3gol,transferase
3gp0,kinase
3gpe,kinase
3gpj,protease
3gpo,protease
3gqo,immune/signaling
3gqz,protease
3grj,protease
3gs6,hydrolase
3gs7,nuclear receptor
3gsg,protease
3gsm,hydrolase
3gss,transferase
3gst,transferase
3gt9,other
3gta,other
3gtc,protease
3gur,kinase
3gus,kinase
3guz,ligase
3gv6,transport/binding
3gvb,protease
3gvu,kinase
3gw5,protease
3gws,nuclear receptor
3gwt,hydrolase
3gwu,transport/binding
3gwv,transport/binding
3gww,transport/binding
3gwx,nuclear receptor
3gx0,oxidoreductase
3gxl,kinase
3gxt,hydrolase
3gxy,immune/signaling
3gxz,immune/signaling
3gy2,protease
3gy3,protease
3gy7,protease
3gyn,protease
3gz9,nuclear receptor
3gzn,ligase
3h03,other
3h06,other
3h0a,nuclear receptor
3h0b,protease
3h0e,protease
3h0j,transferase
3h0q,transferase
3h0s,transferase
3h0v,lyase
3h0w,lyase
3h0y,kinase
3h0z,kinase
3h1x,hydrolase
3h1z,kinase
3h21,kinase
3h22,kinase
3h23,kinase
3h26,kinase
3h2a,kinase
3h2c,kinase
3h2f,kinase
3h2m,kinase
3h2n,kinase
3h2o,kinase
3h30,kinase
3h3c,kinase
3h52,nuclear receptor
3h59,protease
3h5b,protease
3h5s,protease
3h5u,protease
3h6z,other
3h78,transferase
3h85,kinase
3h89,protease
3h8b,protease
3h8c,protease
3h91,other
3h98,transferase
3h9f,kinase
3h9k,transferase
3h9o,kinase
3ha6,kinase
3hab,protease
3hac,protease
3hau,protease
3hav,transferase
3haw,protease
3hb4,oxidoreductase
3hb8,transferase
3hbo,protease
3hc8,hydrolase
3hcm,transport/binding
3hd3,protease
3hdk,protease
3hdm,kinase
3hdn,kinase
3hdz,hydrolase
3hec,kinase
3heg,kinase
3hek,immune/signaling
3hf6,oxidoreductase
3hf8,oxidoreductase
3hfb,oxidoreductase
3hfj,transferase
3hfv,ligase
3hfz,ligase
3hg1,immune/signaling
3hha,protease
3hhk,protease
3hhm,kinase
3hhu,immune/signaling
3hig,oxidoreductase
3hii,oxidoreductase
3hj0,nuclear receptor
3hjo,transferase
3hk1,transport/binding
3hkn,lyase
3hkq,lyase
3hkt,lyase
3hku,lyase
3hkw,transferase
3hky,transferase
3hl5,protease
3hl7,kinase
3hl8,hydrolase
3hll,kinase
3hlo,protease
3hmm,kinase
3hmo,kinase
3hmp,kinase
3hmv,hydrolase
3hnb,other
3hng,kinase
3hnz,transferase
3ho2,transferase
3ho9,transferase
3hp2,kinase
3hp5,kinase
3hp9,hydrolase
3hpt,protease
3hq5,nuclear receptor
3hqh,ligase
3hqr,oxidoreductase
3hqw,protease
3hqy,protease
3hqz,protease
3hr1,protease
3hrb,kinase
3hrf,kinase
3hs4,lyase
3hs8,transferase
3hs9,transferase
3hu1,transport/binding
3hu2,transport/binding
3hu3,transport/binding
3hub,kinase
3hv3,kinase
3hv4,kinase
3hv5,kinase
3hv6,kinase
3hv7,kinase
3hvc,kinase
3hvg,protease
3hvh,transferase
3hvi,transferase
3hvj,transferase
3hvk,transferase
3hw1,protease
3hwn,protease
3hww,transferase
3hwx,transferase
3hx3,transport/binding
3hxb,transferase
3hxc,transferase
3hxd,transferase
3hxe,transferase
3hxf,transferase
3hy5,transport/binding
3hy7,protease
3hy9,hydrolase
3hyf,protease
3hyg,protease
3hzk,immune/signaling
3hzm,immune/signaling
3hzv,immune/signaling
3hzy,immune/signaling
3i02,immune/signaling
3i06,protease
3i0r,protease
3i0s,protease
3i1y,hydrolase
3i25,protease
3i28,hydrolase
3i3d,hydrolase
3i4a,transferase
3i4b,kinase
3i4y,oxidoreductase
3i51,oxidoreductase
3i5n,kinase
3i5r,other
3i5z,kinase
3i60,kinase
3i6c,isomerase
3i6m,hydrolase
3i6o,protease
3i6z,hydrolase
3i73,transferase
3i7b,kinase
3i7c,kinase
3i7e,protease
3i7g,protease
3i7i,protease
3i81,kinase
3i8t,transport/binding
3i90,other
3i91,other
3i97,immune/signaling
3i9g,immune/signaling
3ia6,nuclear receptor
3iad,hydrolase
3iae,lyase
3iaf,lyase
3iaw,protease
3ibc,protease
3ibi,lyase
3ibl,lyase
3ibn,lyase
3ibu,lyase
3idp,kinase
3ie3,kinase
3iej,protease
3ieo,lyase
3ies,oxidoreductase
3iet,immune/signaling
3if7,transport/binding
3ifl,immune/signaling
3ifo,immune/signaling
3ifp,immune/signaling
3ig1,transferase
3ig6,kinase
3ig7,kinase
3igb,protease
3igg,kinase
3igp,lyase
3igv,transferase
3ihz,isomerase
3ii5,kinase
3iit,protease
3iiw,other
3iiy,other
3ij0,other
3ij1,other
3ijg,isomerase
3ijh,immune/signaling
3ijy,immune/signaling
3ijz,transferase
3ik1,transferase
3ik3,kinase
3ika,kinase
3ikc,immune/signaling
3ikd,isomerase
3ikg,isomerase
3il5,transferase
3il6,transferase
3ilq,immune/signaling
3ime,ligase
3img,ligase
3imy,other
3in3,protease
3in4,protease
3ind,protease
3ine,protease
3inf,protease
3inh,protease
3iny,transferase
3io7,kinase
3iob,ligase
3ioc,ligase
3iod,ligase
3ioe,ligase
3iof,hydrolase
3iog,hydrolase
3ioi,nuclear receptor
3iok,kinase
3ion,kinase
3iop,kinase
3ip5,transport/binding
3ip6,transport/binding
3ip8,lyase
3ip9,transport/binding
3ipa,transport/binding
3ipb,nuclear receptor
3ipe,nuclear receptor
3iph,kinase
3ipq,nuclear receptor
3ips,nuclear receptor
3ipu,nuclear receptor
3ipx,kinase
3ipy,kinase
3iqg,transferase
3iqh,transferase
3iqi,transferase
3iqj,kinase
3iqq,transport/binding
3iqu,immune/signaling
3iqv,immune/signaling
3irx,protease
3is9,protease
3isj,ligase
3iss,transferase
3isw,hydrolase
3itc,hydrolase
3ith,transferase
3itu,hydrolase
3itz,kinase
3iu7,protease
3iu8,protease
3iu9,protease
3iub,ligase
3iuc,immune/signaling
3iue,ligase
3iut,protease
3iux,ligase
3ivc,ligase
3ivh,protease
3ivi,protease
3ivq,ligase
3ivv,ligase
3ivx,ligase
3iw4,kinase
3iw5,kinase
3iw6,kinase
3iw7,kinase
3iw8,kinase
3iww,protease
3iwy,ligase
3ixg,hydrolase
3ixj,protease
3ixk,protease
3jdw,transferase
3jpv,kinase
3jpx,other
3jq7,oxidoreductase
3jq8,oxidoreductase
3jq9,oxidoreductase
3jqa,oxidoreductase
3jqb,oxidoreductase
3jqf,oxidoreductase
3jqg,oxidoreductase
3jrs,other
3jrx,ligase
3jsi,hydrolase
3jsw,hydrolase
3juk,transferase
3juo,other
3jup,other
3juq,other
3jvk,immune/signaling
3jwq,hydrolase
3jwr,hydrolase
3jxw,kinase
3jy0,kinase
3jy9,kinase
3jyj,isomerase
3jyr,transport/binding
3jzb,other
3jzc,other
3jzf,ligase
3jzg,other
3jzh,other
3jzi,ligase
3jzj,transport/binding
3jzk,ligase
3jzo,transport/binding
3jzp,transport/binding
3jzq,transport/binding
3jzr,ligase
3jzs,ligase
3k00,transport/binding
3k02,transport/binding
3k05,other
3k0h,ligase
3k0k,ligase
3k15,ligase
3k16,isomerase
3k1j,protease
3k22,nuclear receptor
3k23,nuclear receptor
3k26,other
3k27,other
3k2f,lyase
3k37,hydrolase
3k39,hydrolase
3k3a,hydrolase
3k3b,other
3k3e,hydrolase
3k3g,transport/binding
3k3h,hydrolase
3k3i,kinase
3k3j,kinase
3k41,transport/binding
3k48,immune/signaling
3k4d,protease
3k4q,hydrolase
3k54,kinase
3k5c,protease
3k5d,protease
3k5f,protease
3k5g,protease
3k5i,transferase
3k5k,transferase
3k5u,kinase
3k5x,protease
3k7f,hydrolase
3k83,hydrolase
3k84,hydrolase
3k8c,isomerase
3k8d,transferase
3k8o,transferase
3k8q,transferase
3k97,immune/signaling
3k98,immune/signaling
3k99,immune/signaling
3k9x,protease
3ka2,protease
3kab,kinase
3kac,kinase
3kad,kinase
3kaf,kinase
3kag,kinase
3kah,kinase
3kai,kinase
3kb3,hydrolase
3kb7,kinase
3kba,nuclear receptor
3kbz,hydrolase
3kc0,hydrolase
3kc1,hydrolase
3kc3,kinase
3kce,kinase
3kcf,kinase
3kd7,other
3kdb,protease
3kdc,protease
3kdd,protease
3kdm,immune/signaling
3kdt,nuclear receptor
3kdu,nuclear receptor
3kec,protease
3ked,protease
3kej,protease
3kek,protease
3ken,other
3kf4,kinase
3kf7,kinase
3kfa,kinase
3kfc,nuclear receptor
3kfn,protease
3kga,kinase
3kgq,protease
3kgt,nuclear receptor
3kgu,nuclear receptor
3khj,oxidoreductase
3khv,kinase
3kid,kinase
3kig,lyase
3kiv,other
3kjd,transferase
3kjf,protease
3kjn,protease
3kjq,protease
3kku,protease
3kl6,protease
3kl8,kinase
3km4,protease
3kmc,protease
3kme,protease
3kmm,kinase
3kmx,protease
3kmy,protease
3kn0,protease
3koo,hydrolase
3kpu,transferase
3kpv,transferase
3kpw,transferase
3kqa,kinase
3kqb,protease
3kqc,protease
3kqd,protease
3kqe,protease
3kqm,transferase
3kqo,transferase
3kqp,transferase
3kqr,other
3kqs,transferase
3kqt,transferase
3kqw,transferase
3kqy,transferase
3kr0,transferase
3kr1,transferase
3kr2,transferase
3kr4,protease
3kr5,protease
3krd,protease
3krj,kinase
3krl,kinase
3krr,kinase
3krw,kinase
3krx,kinase
3kry,protease
3ksl,transferase
3ksq,transferase
3ktr,transport/binding
3kvw,kinase
3kvx,kinase
3kw9,protease
3kwb,protease
3kwf,protease
3kwj,protease
3kwz,protease
3kx1,protease
3kxz,kinase
3kyq,nuclear receptor
3kyr,protease
3kze,immune/signaling
3l08,kinase
3l0e,other
3l0k,lyase
3l0n,lyase
3l0v,protease
3l13,kinase
3l16,kinase
3l17,kinase
3l1n,transport/binding
3l1s,kinase
3l2y,transport/binding
3l38,protease
3l3a,protease
3l3l,kinase
3l3m,transferase
3l3q,other
3l3x,nuclear receptor
3l3z,nuclear receptor
3l4t,hydrolase
3l4v,hydrolase
3l4x,hydrolase
3l4y,hydrolase
3l4z,hydrolase
3l54,kinase
3l58,protease
3l59,protease
3l5b,protease
3l5c,protease
3l5d,protease
3l5e,protease
3l5f,protease
3l5r,isomerase
3l6f,nuclear receptor
3l6h,transport/binding
3l6x,other
3l79,transferase
3l7a,transferase
3l7c,transferase
3l7d,transferase
3l7g,protease
3l81,nuclear receptor
3l8s,kinase
3l8v,kinase
3l8x,kinase
3l9h,other
3l9l,kinase
3l9m,kinase
3l9n,kinase
3lau,kinase
3lbj,other
3lbk,ligase
3lbl,ligase
3lbz,other
3lc3,protease
3lc5,protease
3lcd,kinase
3lce,hydrolase
3lco,kinase
3lcu,transferase
3lcv,transferase
3ldp,immune/signaling
3ldq,immune/signaling
3ldw,transferase
3le6,kinase
3le8,ligase
3le9,protease
3lea,protease
3lf0,immune/signaling
3lfn,kinase
3lfs,kinase
3lgl,other
3lgp,protease
3lgs,hydrolase
3lhg,hydrolase
3lhj,kinase
3lhs,transport/binding
3li2,transport/binding
3lik,protease
3lil,protease
3lir,protease
3liw,protease
3lj3,kinase
3lj7,nuclear receptor
3ljg,protease
3ljj,protease
3ljo,protease
3ljt,protease
3ljz,protease
3lk0,transport/binding
3lk1,transport/binding
3lk8,protease
3lkh,protease
3lkj,immune/signaling
3lkz,transferase
3ll8,hydrolase
3lle,transport/binding
3llm,hydrolase
3lm1,transport/binding
3lmk,immune/signaling
3lmp,nuclear receptor
3lnj,ligase
3lnk,protease
3lnz,ligase
3lok,kinase
3loo,kinase
3lox,protease
3lp0,transferase
3lp1,transferase
3lp2,protease
3lp4,hydrolase
3lp7,hydrolase
3lpb,kinase
3lpf,protease
3lpg,protease
3lpi,protease
3lpj,protease
3lpk,protease
3lpl,oxidoreductase
3lpp,hydrolase
3lpr,protease
3lpt,transferase
3lpu,transferase
3lq2,oxidoreductase
3lq4,oxidoreductase
3lq5,kinase
3lq8,kinase
3lqi,transferase
3lqj,transferase
3lrh,immune/signaling
3ls4,immune/signaling
3luo,isomerase
3lvp,kinase
3lvw,ligase
3lw0,kinase
3lxe,lyase
3lxg,hydrolase
3lxk,kinase
3lxl,kinase
3lxo,hydrolase
3lxs,protease
3ly2,protease
3lzb,kinase
3lzs,protease
3lzu,protease
3lzv,protease
3m11,kinase
3m17,transport/binding
3m1k,lyase
3m1s,kinase
3m2u,oxidoreductase
3m2w,kinase
3m35,protease
3m36,protease
3m37,protease
3m3c,hydrolase
3m3e,hydrolase
3m3o,hydrolase
3m3r,other
3m3x,lyase
3m3z,immune/signaling
3m40,lyase
3m53,transferase
3m54,transferase
3m55,transferase
3m56,transferase
3m57,transferase
3m58,transferase
3m59,transferase
3m5a,transferase
3m5e,lyase
3m67,lyase
3m6f,other
3m6p,hydrolase
3m6q,hydrolase
3m6r,hydrolase
3m8p,transferase
3m8q,transferase
3m8u,transport/binding
3m94,other
3m96,lyase
3m9f,protease
3ma3,kinase
3mag,transferase
3mam,transport/binding
3max,hydrolase
3mb6,kinase
3mb7,kinase
3mbl,kinase
3mbp,transport/binding
3mbz,protease
3mct,transferase
3mdz,lyase
3me9,other
3mea,other
3met,other
3meu,other
3mf5,transferase
3mfw,hydrolase
3mg0,hydrolase
3mg4,hydrolase
3mg6,hydrolase
3mg7,hydrolase
3mg8,hydrolase
3mhc,lyase
3mhi,lyase
3mhl,lyase
3mhm,lyase
3mho,lyase
3mhw,hydrolase
3mi3,transferase
3miy,transferase
3mj1,transferase
3mj2,transferase
3mj5,protease
3mjl,hydrolase
3mke,protease
3mkf,protease
3mkn,protease
3mks,ligase
3ml2,lyase
3ml5,lyase
3mlb,transferase
3mle,ligase
3mmf,lyase
3mn8,protease
3mna,lyase
3mnu,lyase
3mo0,transferase
3mo2,transferase
3mo5,transferase
3mo8,other
3moe,kinase
3mof,kinase
3moh,kinase
3mp1,transport/binding
3mp6,transport/binding
3mpm,kinase
3mpt,kinase
3mqf,kinase
3mrt,kinase
3mrv,kinase
3mrx,kinase
3ms2,kinase
3ms4,kinase
3ms7,kinase
3ms9,kinase
3msc,kinase
3msj,protease
3msk,protease
3msl,protease
3mt7,kinase
3mt8,kinase
3mt9,kinase
3mta,kinase
3mtb,kinase
3mtd,kinase
3mtw,protease
3muf,kinase
3muk,immune/signaling
3mv0,hydrolase
3mv5,kinase
3mvh,kinase
3mvj,kinase
3mvl,kinase
3mvm,kinase
3mw1,kinase
3mwe,transferase
3mwu,kinase
3mww,transferase
3mxc,transport/binding
3mxd,protease
3mxe,protease
3mxf,other
3mxr,protease
3mxs,protease
3mxy,transport/binding
3my1,other
3my5,transferase
3myq,lyase
3mz3,hydrolase
3mz6,hydrolase
3mzc,lyase
3n0h,oxidoreductase
3n0n,lyase
3n1c,kinase
3n1v,kinase
3n1w,kinase
3n23,hydrolase
3n2c,hydrolase
